Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
742000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
743000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
743000,0000013F,false,Rx,0,8,00,E9,00,E8,00,00,00,08,
743000,0000017C,false,Rx,0,8,00,00,02,FF,00,00,00,04,
743000,000001DC,false,Rx,0,4,02,02,FF,0C,00,00,00,00,
743000,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
744000,00000324,false,Rx,0,8,7C,47,2D,68,3C,14,00,00,
744000,0000037C,false,Rx,0,8,D0,00,D5,34,00,02,00,0A,
744000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
745000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
745000,000001D0,false,Rx,0,8,0A,B8,15,74,2B,18,56,29,
745000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
745000,0000018E,false,Rx,0,3,00,03,3B,00,00,00,00,00,
746000,000003D7,false,Rx,0,8,B0,C1,04,00,00,00,00,05,
0,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,34,00,
0,00000097,false,Rx,0,8,80,60,10,02,00,00,00,25,
749000,000001A6,false,Rx,0,8,02,00,00,45,62,80,00,39,
749000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,23,
750000,00000158,false,Rx,0,8,05,45,02,1A,05,45,D2,02,
750000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
753000,0000013F,false,Rx,0,8,00,E7,00,E6,FF,CE,00,13,
753000,0000017C,false,Rx,0,8,00,00,02,FA,00,00,00,18,
755000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
756000,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
757000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
759000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000097,false,Rx,0,8,80,20,10,01,FF,00,00,3B,
0,00000158,false,Rx,0,8,05,45,02,1A,05,45,D2,11,
760000,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
763000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
763000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
763000,0000013F,false,Rx,0,8,00,E7,00,E6,00,00,00,2A,
763000,0000017C,false,Rx,0,8,00,00,02,FA,00,00,00,27,
763000,000001DC,false,Rx,0,4,02,02,FA,10,00,00,00,00,
764000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
765000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
765000,000001D0,false,Rx,0,8,0A,BA,15,70,2B,30,56,12,
765000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
765000,0000018E,false,Rx,0,3,00,00,10,00,00,00,00,00,
768000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,07,00,
0,00000097,false,Rx,0,8,80,20,10,02,00,00,00,0B,
0,000001A6,false,Rx,0,8,02,00,00,45,64,80,00,0A,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
0,00000309,false,Rx,0,8,05,88,00,00,00,0E,00,45,
0,00000158,false,Rx,0,8,05,46,02,19,05,46,D2,2F,
770000,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
770000,00000377,false,Rx,0,8,24,06,B9,74,CE,00,D2,03,
771000,00000378,false,Rx,0,8,07,30,E6,16,40,20,00,0B,
771000,00000405,false,Rx,0,8,00,00,00,00,00,00,00,2D,
771000,00000428,false,Rx,0,7,00,00,00,00,00,00,28,00,
773000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
773000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
773000,0000013F,false,Rx,0,8,00,E1,00,E6,00,00,00,3F,
774000,0000017C,false,Rx,0,8,00,00,02,FA,00,00,00,36,
775000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
775000,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
778000,00000156,false,Rx,0,6,00,01,00,01,07,03,00,00,
780000,00000097,false,Rx,0,8,80,20,10,02,00,00,00,1A,
780000,00000158,false,Rx,0,8,05,46,02,1A,05,46,D2,3D,
781000,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
781000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
782000,0000013F,false,Rx,0,8,00,DF,00,E6,00,00,00,05,
0,0000017C,false,Rx,0,8,00,00,02,FA,00,00,00,09,
0,000001DC,false,Rx,0,4,02,02,FA,2F,00,00,00,00,
784000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
784000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
784000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
784000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,0A,C0,15,78,2A,E8,56,5D,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
786000,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
787000,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,16,00,
0,00000097,false,Rx,0,8,80,20,10,02,00,00,00,29,
790000,000001A6,false,Rx,0,8,02,00,00,45,5F,80,00,1F,
790000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,32,
790000,00000158,false,Rx,0,8,05,49,02,1A,05,49,D2,0A,
790000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
791000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
793000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
793000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,0000013F,false,Rx,0,8,00,E0,00,E7,00,14,00,1C,
0,0000017C,false,Rx,0,8,00,00,02,FC,00,00,00,16,
794000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
796000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
797000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
799000,00000097,false,Rx,0,8,80,20,10,01,FF,00,00,3B,
800000,00000158,false,Rx,0,8,05,49,02,1B,05,49,D2,18,
800000,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,00,E0,00,E7,00,00,00,20,
804000,0000017C,false,Rx,0,8,00,00,02,FC,00,00,00,25,
804000,000001DC,false,Rx,0,4,02,02,FC,3C,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
805000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
805000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
805000,000001D0,false,Rx,0,8,0A,C6,15,88,2B,18,56,25,
805000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
806000,0000018E,false,Rx,0,3,00,00,10,00,00,00,00,00,
807000,00000156,false,Rx,0,6,00,01,00,02,07,3F,00,00,
808000,0000033D,false,Rx,0,4,01,40,00,1F,00,00,00,00,
810000,000001C0,false,Rx,0,7,00,00,40,00,00,00,25,00,
810000,00000097,false,Rx,0,8,80,20,10,02,01,00,00,0A,
810000,000001A6,false,Rx,0,8,02,00,00,45,69,80,00,23,
811000,00000158,false,Rx,0,8,05,49,02,1B,05,49,D2,27,
811000,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
813000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
813000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
813000,0000013F,false,Rx,0,8,00,E0,00,E7,00,00,00,3F,
813000,0000017C,false,Rx,0,8,00,00,02,FC,00,00,00,34,
814000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
814000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
815000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
818000,00000156,false,Rx,0,6,00,01,00,01,07,03,00,00,
819000,00000097,false,Rx,0,8,80,20,10,02,01,00,00,19,
820000,0000030C,false,Rx,0,8,05,8C,C6,FF,00,40,80,31,
0,00000158,false,Rx,0,8,05,46,02,1A,05,46,D2,3D,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
822000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
822000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
823000,0000013F,false,Rx,0,8,00,E0,00,E7,00,00,00,02,
823000,0000017C,false,Rx,0,8,00,00,02,FC,00,00,00,07,
823000,000001DC,false,Rx,0,4,02,02,FC,0F,00,00,00,00,
824000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
824000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,000001D0,false,Rx,0,8,0A,C0,15,7C,2B,10,56,20,
825000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
0,0000018E,false,Rx,0,3,00,00,3E,00,00,00,00,00,
0,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
828000,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
829000,000001C0,false,Rx,0,7,00,00,40,00,00,00,34,00,
830000,00000097,false,Rx,0,8,80,20,10,02,01,00,00,28,
0,000001A6,false,Rx,0,8,02,00,00,49,56,80,00,32,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,05,
830000,00000158,false,Rx,0,8,05,44,02,1A,05,44,D2,04,
830000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
832000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
832000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
832000,0000013F,false,Rx,0,8,00,DE,00,E5,FF,CE,00,1E,
832000,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,1B,
834000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
0,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
837000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
839000,00000097,false,Rx,0,8,80,60,10,02,02,00,00,32,
0,00000158,false,Rx,0,8,05,45,02,1A,05,45,D2,11,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
843000,0000013F,false,Rx,0,8,00,E2,00,E5,00,00,00,20,
843000,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,2A,
843000,000001DC,false,Rx,0,4,02,02,F7,13,00,00,00,00,
843000,00000320,false,Rx,0,3,00,00,12,00,00,00,00,00,
843000,00000324,false,Rx,0,8,7C,47,2D,68,3C,0F,00,15,
843000,0000037C,false,Rx,0,8,D3,00,D8,34,00,02,00,13,
844000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
844000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
844000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
844000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
845000,000001D0,false,Rx,0,8,0A,B4,15,68,2B,00,56,41,
0,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
0,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
846000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
847000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,07,00,
0,00000097,false,Rx,0,8,80,60,10,02,02,00,00,05,
850000,000001A6,false,Rx,0,8,02,00,00,49,58,80,00,03,
850000,00000158,false,Rx,0,8,05,45,02,1A,05,45,D2,20,
850000,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
852000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
852000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
852000,0000013F,false,Rx,0,8,00,E4,00,E5,00,00,00,3D,
853000,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,39,
854000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
855000,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
0,00000156,false,Rx,0,6,00,01,00,00,07,04,00,00,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
860000,00000097,false,Rx,0,8,80,60,10,02,02,00,00,14,
860000,00000158,false,Rx,0,8,05,43,02,19,05,43,D2,34,
860000,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
863000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
863000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
863000,0000013F,false,Rx,0,8,00,E4,00,E5,00,00,00,00,
0,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,0C,
0,000001DC,false,Rx,0,4,02,02,F7,22,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
865000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
865000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
865000,000001D0,false,Rx,0,8,0A,C0,15,70,2A,F8,56,27,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
0,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
867000,00000156,false,Rx,0,6,00,01,00,00,07,13,00,00,
868000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
869000,000001C0,false,Rx,0,7,00,00,40,00,00,00,16,00,
869000,00000097,false,Rx,0,8,80,60,10,02,02,00,00,23,
869000,000001A6,false,Rx,0,8,02,00,00,49,52,80,00,18,
869000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,14,
870000,00000309,false,Rx,0,8,05,88,00,00,00,0E,00,54,
870000,00000158,false,Rx,0,8,05,43,02,19,05,43,D2,07,
870000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
870000,00000377,false,Rx,0,8,24,06,B9,74,CE,00,D2,12,
870000,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
871000,00000378,false,Rx,0,8,07,30,E6,16,40,20,00,1A,
872000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
872000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,0000013F,false,Rx,0,8,00,E2,00,E5,00,00,00,11,
0,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,1B,
875000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
876000,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
878000,00000156,false,Rx,0,6,00,01,00,02,07,20,00,00,
0,00000097,false,Rx,0,8,80,60,10,02,00,00,00,34,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,05,43,02,1A,05,43,D2,15,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
883000,0000013F,false,Rx,0,8,00,E2,00,E5,00,00,00,20,
883000,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,2A,
884000,000001DC,false,Rx,0,4,02,02,F7,31,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
885000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
885000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
885000,000001D0,false,Rx,0,8,0A,C2,15,60,2A,F8,56,26,
886000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
886000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
888000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,25,00,
0,00000097,false,Rx,0,8,80,60,10,02,00,00,00,07,
890000,000001A6,false,Rx,0,8,02,00,00,49,51,80,00,28,
0,00000158,false,Rx,0,8,05,44,02,19,05,44,D2,23,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
891000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
893000,0000013F,false,Rx,0,8,00,E2,00,E5,00,00,00,3F,
893000,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,39,
894000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
896000,0000018E,false,Rx,0,3,00,00,2F,00,00,00,00,00,
897000,00000156,false,Rx,0,6,00,01,00,02,07,02,00,00,
899000,00000097,false,Rx,0,8,80,60,10,02,00,00,00,16,
0,00000158,false,Rx,0,8,05,44,02,19,05,44,D2,32,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
901000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
903000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
903000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
903000,0000013F,false,Rx,0,8,00,E6,00,E5,00,00,00,0E,
904000,0000017C,false,Rx,0,8,00,00,02,F7,00,00,00,0C,
904000,000001DC,false,Rx,0,4,02,02,F7,04,00,00,00,00,
905000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
905000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
905000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
905000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
905000,000001D0,false,Rx,0,8,0A,B8,15,6C,2B,10,56,0C,
906000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
906000,0000018E,false,Rx,0,3,00,00,3E,00,00,00,00,00,
908000,00000156,false,Rx,0,6,00,01,00,03,07,10,00,00,
908000,0000033D,false,Rx,0,4,01,40,00,2E,00,00,00,00,
909000,000001C0,false,Rx,0,7,00,00,40,00,00,00,34,00,
909000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
909000,000001A6,false,Rx,0,8,02,00,00,49,52,80,00,36,
910000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,23,
910000,00000158,false,Rx,0,8,05,46,02,19,05,46,D2,01,
910000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
913000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
913000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
913000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
914000,0000013F,false,Rx,0,8,00,DC,00,E2,FF,A6,00,1D,
914000,0000017C,false,Rx,0,8,00,00,02,EE,00,00,00,15,
915000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
916000,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
917000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
920000,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,39,
920000,0000030C,false,Rx,0,8,05,8A,C6,FF,00,40,80,06,
920000,00000158,false,Rx,0,8,05,46,02,1A,05,46,D2,1F,
920000,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
923000,0000013F,false,Rx,0,8,00,E3,00,E2,00,00,00,22,
923000,0000017C,false,Rx,0,8,00,00,02,EE,00,00,00,24,
923000,000001DC,false,Rx,0,4,02,02,EE,1D,00,00,00,00,
923000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
924000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,000001D0,false,Rx,0,8,0A,B2,15,68,2B,00,55,DB,
0,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
925000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
927000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,07,00,
0,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,0C,
930000,000001A6,false,Rx,0,8,02,00,00,54,52,80,00,0D,
930000,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,05,46,02,1A,05,46,D2,2E,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
932000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
933000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,00,E3,00,E2,00,00,00,31,
0,0000017C,false,Rx,0,8,00,00,02,EE,00,00,00,33,
934000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
934000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
936000,0000018E,false,Rx,0,3,00,00,2F,00,00,00,00,00,
938000,00000156,false,Rx,0,6,00,01,00,01,07,03,00,00,
939000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,1A,
0,00000158,false,Rx,0,8,05,46,02,1A,05,46,D2,3D,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
943000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
943000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
943000,0000013F,false,Rx,0,8,00,DF,00,E2,00,00,00,09,
943000,0000017C,false,Rx,0,8,00,00,02,EE,00,00,00,06,
943000,000001DC,false,Rx,0,4,02,02,EE,2C,00,00,00,00,
943000,00000320,false,Rx,0,3,00,00,21,00,00,00,00,00,
944000,00000324,false,Rx,0,8,7C,47,2D,68,3C,11,00,21,
944000,0000037C,false,Rx,0,8,D2,00,D7,34,00,02,00,24,
944000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
944000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
944000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
944000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
946000,000001D0,false,Rx,0,8,0A,BC,15,70,2B,38,55,DD,
946000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
946000,0000018E,false,Rx,0,3,00,00,3E,00,00,00,00,00,
946000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,000003D7,false,Rx,0,8,B0,00,00,00,00,00,00,51,
0,00000400,false,Rx,0,5,00,00,00,00,22,00,00,00,
946000,00000406,false,Rx,0,5,00,00,00,01,0D,00,00,00,
947000,0000040C,false,Rx,0,8,45,00,00,2B,13,92,41,2C,
947000,00000454,false,Rx,0,6,37,F5,02,29,90,25,00,00,
0,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,23,00,
0,000006C1,false,Rx,0,1,14,00,00,00,00,00,00,00,
948000,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
949000,000001C0,false,Rx,0,7,00,00,40,00,00,00,16,00,
949000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
949000,000001A6,false,Rx,0,8,02,00,00,54,57,80,00,17,
949000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,32,
950000,00000158,false,Rx,0,8,05,45,02,1A,05,45,D2,02,
950000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
953000,0000013F,false,Rx,0,8,00,E5,00,E3,00,32,00,1B,
953000,0000017C,false,Rx,0,8,00,00,02,F3,00,00,00,1F,
954000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
955000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
956000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
958000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
960000,00000097,false,Rx,0,8,80,20,10,01,FD,00,00,3D,
0,00000158,false,Rx,0,8,05,45,02,19,05,45,D2,12,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
963000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
963000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
963000,0000013F,false,Rx,0,8,00,E5,00,E3,00,00,00,2F,
963000,0000017C,false,Rx,0,8,00,00,02,F3,00,00,00,2E,
963000,000001DC,false,Rx,0,4,02,02,F3,35,00,00,00,00,
964000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
964000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
964000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
964000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
965000,000001D0,false,Rx,0,8,0A,BA,15,64,2B,00,55,B9,
965000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
965000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
968000,00000156,false,Rx,0,6,00,01,00,00,07,31,00,00,
968000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,000001C0,false,Rx,0,7,00,00,40,00,00,00,25,00,
0,000001A6,false,Rx,0,8,02,00,00,54,69,80,00,23,
969000,00000097,false,Rx,0,8,80,20,10,01,FD,00,00,00,
970000,00000374,false,Rx,0,7,00,00,00,00,00,00,28,00,
970000,00000309,false,Rx,0,8,05,88,00,00,00,0E,00,63,
970000,00000158,false,Rx,0,8,05,44,02,19,05,44,D2,23,
970000,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
970000,00000377,false,Rx,0,8,24,06,B9,74,CE,00,D2,21,
970000,00000378,false,Rx,0,8,07,30,E6,16,40,20,00,29,
972000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
972000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
