Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
313000,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,15,
0,00000158,false,Rx,0,8,06,BE,02,B1,06,BE,AF,05,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
316000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,01,
316000,00000156,false,Rx,0,6,00,16,00,01,07,0D,00,00,
316000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,03,
316000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
316000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,0D,8A,1B,3C,36,A8,6D,3F,
0,000001E7,false,Rx,0,4,21,C0,86,05,00,00,00,00,
0,0000030C,false,Rx,0,8,07,6C,C6,FF,00,70,81,2E,
318000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
323000,00000097,false,Rx,0,8,7F,E0,00,02,02,00,00,3D,
323000,0000013F,false,Rx,0,8,01,03,01,03,00,00,00,2B,
323000,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,24,
323000,000001DC,false,Rx,0,4,02,03,38,1D,00,00,00,00,
0,00000158,false,Rx,0,8,06,B7,02,AC,06,B7,AF,18,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
326000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,10,
326000,00000156,false,Rx,0,6,00,16,00,01,07,1C,00,00,
327000,000001C0,false,Rx,0,7,0D,00,41,00,00,00,27,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,4D,5F,80,00,26,
329000,0000018E,false,Rx,0,3,00,08,27,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0D,00,00,00,3E,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,00000097,false,Rx,0,8,7F,DF,F0,02,00,00,00,05,
332000,0000013F,false,Rx,0,8,01,08,01,03,00,00,00,35,
332000,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,33,
0,00000158,false,Rx,0,8,06,AB,02,A7,06,AB,AF,26,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
335000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,28,
0,00000156,false,Rx,0,6,00,16,00,01,07,2B,00,00,
0,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,12,
337000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
337000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,0D,86,1A,EC,36,00,6B,D3,
0,000001E7,false,Rx,0,4,21,C0,86,14,00,00,00,00,
338000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
338000,0000018E,false,Rx,0,3,00,08,36,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
343000,0000013F,false,Rx,0,8,01,03,01,03,00,00,00,0D,
0,00000097,false,Rx,0,8,7F,DF,F0,02,00,00,00,14,
0,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,06,
343000,000001DC,false,Rx,0,4,02,03,38,2C,00,00,00,00,
0,00000158,false,Rx,0,8,06,A4,02,A4,06,A4,AF,36,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
0,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,37,
345000,00000156,false,Rx,0,6,00,16,00,00,07,3B,00,00,
346000,000001C0,false,Rx,0,7,0C,00,41,00,00,00,37,00,
0,000001A6,false,Rx,0,8,02,00,00,4D,5F,80,00,35,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,08,
0,0000018E,false,Rx,0,3,00,06,0B,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
352000,00000097,false,Rx,0,8,7F,DF,F0,01,FF,00,00,26,
352000,0000013F,false,Rx,0,8,01,03,01,03,00,00,00,1C,
352000,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,15,
0,00000158,false,Rx,0,8,06,99,02,A2,06,99,AF,03,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
0,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,0A,
355000,00000156,false,Rx,0,6,00,16,00,01,07,0D,00,00,
355000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,21,
355000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
357000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,000001D0,false,Rx,0,8,0D,5C,1A,E8,35,90,6B,DC,
0,000001E7,false,Rx,0,4,22,00,85,2F,00,00,00,00,
0,00000406,false,Rx,0,5,00,00,00,01,2B,00,00,00,
358000,0000018E,false,Rx,0,3,00,0D,13,00,00,00,00,00,
360000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,00000097,false,Rx,0,8,7F,DF,F0,01,FD,00,00,37,
362000,0000013F,false,Rx,0,8,01,03,01,03,00,00,00,2B,
362000,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,24,
363000,000001DC,false,Rx,0,4,02,03,38,3B,00,00,00,00,
0,00000158,false,Rx,0,8,06,95,02,9F,06,95,AF,1E,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
365000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,19,
366000,00000156,false,Rx,0,6,00,16,00,01,07,1C,00,00,
366000,000001C0,false,Rx,0,7,0C,00,41,00,00,00,0A,00,
367000,00000421,false,Rx,0,5,00,00,00,01,3D,00,00,00,
367000,000001A6,false,Rx,0,8,02,00,00,4D,5F,80,00,08,
367000,00000309,false,Rx,0,8,06,F9,00,00,00,11,00,48,
367000,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
368000,00000377,false,Rx,0,8,20,06,7F,74,B1,00,AA,0E,
368000,00000378,false,Rx,0,8,07,F0,FE,14,40,60,00,04,
369000,0000018E,false,Rx,0,3,00,0A,25,00,00,00,00,00,
371000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
372000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
373000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
373000,0000013F,false,Rx,0,8,01,03,01,03,00,00,00,3A,
373000,00000097,false,Rx,0,8,7F,E0,00,01,FD,00,00,07,
373000,0000017C,false,Rx,0,8,00,00,03,38,00,00,00,33,
0,00000158,false,Rx,0,8,06,93,02,9F,06,93,AF,21,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
376000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,28,
376000,00000156,false,Rx,0,6,00,16,00,00,07,2C,00,00,
376000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,30,
376000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
376000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,000001D0,false,Rx,0,8,0D,4C,1A,E0,35,98,6A,DE,
0,000001E7,false,Rx,0,4,21,C0,84,34,00,00,00,00,
379000,0000018E,false,Rx,0,3,00,0E,30,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,00000097,false,Rx,0,8,7F,E0,00,01,FF,00,00,14,
382000,0000013F,false,Rx,0,8,01,01,01,01,FF,D8,00,0E,
382000,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,0A,
0,000001DC,false,Rx,0,4,02,03,34,02,00,00,00,00,
0,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
384000,00000324,false,Rx,0,8,7B,46,23,AB,46,0F,00,00,
384000,0000037C,false,Rx,0,8,D9,00,DA,34,00,02,00,0C,
384000,000003D7,false,Rx,0,8,B0,C1,04,00,00,00,00,23,
384000,00000400,false,Rx,0,5,00,00,00,00,04,00,00,00,
385000,0000040C,false,Rx,0,8,4B,00,49,00,00,00,00,0C,
385000,00000454,false,Rx,0,6,37,F5,02,29,90,07,00,00,
385000,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,05,00,
386000,00000158,false,Rx,0,8,06,93,02,9F,06,93,AF,30,
386000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,37,
0,00000156,false,Rx,0,6,00,16,00,01,07,3A,00,00,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
386000,000006C1,false,Rx,0,1,32,00,00,00,00,00,00,00,
386000,000001C0,false,Rx,0,7,0C,00,41,00,00,00,19,00,
0,000001A6,false,Rx,0,8,02,00,00,4D,5F,80,00,17,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,17,
389000,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
391000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
391000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
393000,00000097,false,Rx,0,8,7F,E0,00,02,00,00,00,20,
393000,0000013F,false,Rx,0,8,01,01,01,01,00,00,00,10,
0,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,19,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
395000,00000158,false,Rx,0,8,06,90,02,9E,06,90,AF,0A,
395000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
395000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,0A,
395000,00000156,false,Rx,0,6,00,16,00,01,07,0D,00,00,
396000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,03,
396000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
396000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
396000,000001D0,false,Rx,0,8,0D,62,1A,B8,35,28,6A,9C,
396000,000001E7,false,Rx,0,4,21,80,84,0B,00,00,00,00,
397000,0000033D,false,Rx,0,4,01,40,00,1F,00,00,00,00,
398000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
402000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
402000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
402000,0000013F,false,Rx,0,8,01,01,01,01,00,00,00,2F,
402000,00000097,false,Rx,0,8,7F,E0,00,02,00,00,00,3F,
403000,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,28,
403000,000001DC,false,Rx,0,4,02,03,34,11,00,00,00,00,
404000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,06,90,02,9D,06,90,AF,1A,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
406000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,19,
406000,00000156,false,Rx,0,6,00,16,00,01,07,1C,00,00,
406000,000001C0,false,Rx,0,7,0B,00,41,00,00,00,29,00,
407000,000001A6,false,Rx,0,8,02,00,00,4D,5F,80,00,26,
408000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
412000,00000097,false,Rx,0,8,7F,E0,00,01,FD,00,00,07,
412000,0000013F,false,Rx,0,8,01,01,01,01,00,00,00,3E,
413000,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,37,
0,00000158,false,Rx,0,8,06,8E,02,9E,06,8E,AF,2E,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
415000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,28,
415000,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
416000,00000156,false,Rx,0,6,00,16,00,00,07,2C,00,00,
0,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,12,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
416000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
417000,000001D0,false,Rx,0,8,0D,3C,1A,70,35,78,6A,41,
417000,000001E7,false,Rx,0,4,21,40,83,1F,00,00,00,00,
417000,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
417000,0000030C,false,Rx,0,8,07,3C,C6,FF,00,70,81,30,
419000,0000018E,false,Rx,0,3,00,08,36,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
422000,00000097,false,Rx,0,8,80,20,00,01,FC,00,00,11,
423000,0000013F,false,Rx,0,8,01,01,01,01,00,00,00,01,
423000,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,0A,
423000,000001DC,false,Rx,0,4,02,03,34,20,00,00,00,00,
0,00000158,false,Rx,0,8,06,8E,02,9D,06,8E,AF,3E,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
425000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,37,
426000,00000156,false,Rx,0,6,00,16,00,01,07,3A,00,00,
426000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
426000,000001C0,false,Rx,0,7,0B,00,41,00,00,00,38,00,
0,000001A6,false,Rx,0,8,02,00,00,4C,5E,80,00,37,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,26,
429000,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
432000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
432000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
432000,0000013F,false,Rx,0,8,01,01,01,01,00,00,00,10,
432000,00000097,false,Rx,0,8,80,20,00,01,FE,00,00,2E,
432000,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,19,
435000,00000158,false,Rx,0,8,06,80,02,9A,06,80,AF,00,
435000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
435000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,0A,
435000,00000156,false,Rx,0,6,00,16,00,01,07,0D,00,00,
435000,000001A4,false,Rx,0,8,00,69,80,00,00,00,00,20,
435000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
435000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
437000,000001D0,false,Rx,0,8,0D,1A,1A,64,34,D0,69,DD,
437000,000001E7,false,Rx,0,4,20,C0,83,27,00,00,00,00,
437000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
439000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
442000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
442000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
443000,00000097,false,Rx,0,8,80,20,10,02,02,00,00,36,
443000,0000013F,false,Rx,0,8,01,01,01,01,00,00,00,2F,
443000,0000017C,false,Rx,0,8,00,00,03,34,00,00,00,28,
443000,000001DC,false,Rx,0,4,02,03,34,3F,00,00,00,00,
0,00000158,false,Rx,0,8,06,7A,02,94,06,7A,AF,13,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
445000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,10,
445000,00000156,false,Rx,0,6,00,16,00,00,07,1D,00,00,
446000,000001C0,false,Rx,0,7,0A,00,41,00,00,00,0C,00,
447000,000001A6,false,Rx,0,8,02,00,00,4C,63,80,00,04,
448000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
449000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
452000,00000097,false,Rx,0,8,80,60,10,02,04,00,00,03,
0,0000013F,false,Rx,0,8,00,FD,00,FD,FF,7E,00,37,
0,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,35,
0,00000158,false,Rx,0,8,06,72,02,91,06,72,AF,25,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
456000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,2F,
456000,00000156,false,Rx,0,6,00,16,00,00,07,2C,00,00,
0,000001A4,false,Rx,0,8,00,69,80,00,00,00,00,3F,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
457000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
457000,000001D0,false,Rx,0,8,0D,2C,1A,3C,34,70,69,DB,
457000,000001E7,false,Rx,0,4,20,80,83,3A,00,00,00,00,
459000,0000018E,false,Rx,0,3,00,05,39,00,00,00,00,00,
459000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
462000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
462000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
463000,0000013F,false,Rx,0,8,00,FD,00,FD,00,00,00,0D,
463000,00000097,false,Rx,0,8,80,60,20,02,04,00,00,11,
463000,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,08,
463000,000001DC,false,Rx,0,4,02,03,27,00,00,00,00,00,
0,00000158,false,Rx,0,8,06,6B,02,8E,06,6B,AF,38,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
465000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,3E,
465000,00000156,false,Rx,0,6,00,16,00,01,07,3A,00,00,
466000,000001C0,false,Rx,0,7,0A,00,41,00,00,00,1B,00,
0,000001A6,false,Rx,0,8,02,00,00,4C,59,80,00,1E,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,35,
467000,00000309,false,Rx,0,8,06,CC,00,00,00,11,00,57,
467000,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
467000,00000377,false,Rx,0,8,20,06,7F,74,B1,00,AA,1D,
469000,00000378,false,Rx,0,8,07,F0,FE,14,40,60,00,13,
0,00000405,false,Rx,0,8,00,00,00,00,00,00,00,1E,
0,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
469000,00000428,false,Rx,0,7,00,00,00,00,00,00,19,00,
470000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
471000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
471000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
473000,00000097,false,Rx,0,8,80,60,20,02,02,00,00,22,
473000,0000013F,false,Rx,0,8,00,FD,00,FD,00,00,00,1C,
473000,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,17,
0,00000158,false,Rx,0,8,06,6B,02,8E,06,6B,AF,0B,
0,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
476000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,01,
476000,00000156,false,Rx,0,6,00,16,00,01,07,0D,00,00,
476000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,03,
476000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
477000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
477000,000001D0,false,Rx,0,8,0D,2A,1A,08,33,E0,68,84,
477000,000001E7,false,Rx,0,4,20,00,83,05,00,00,00,00,
478000,0000018E,false,Rx,0,3,00,0D,13,00,00,00,00,00,
481000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
482000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
482000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
482000,00000097,false,Rx,0,8,80,60,20,02,00,00,00,33,
482000,0000013F,false,Rx,0,8,00,FD,00,FD,00,00,00,2B,
483000,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,26,
483000,000001DC,false,Rx,0,4,02,03,27,1F,00,00,00,00,
483000,00000320,false,Rx,0,3,00,00,12,00,00,00,00,00,
483000,00000324,false,Rx,0,8,7B,46,23,AB,46,0F,00,1F,
483000,0000037C,false,Rx,0,8,D9,00,DA,34,00,02,00,1B,
0,00000158,false,Rx,0,8,06,6E,02,91,06,6E,AF,10,
0,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
485000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,10,
485000,00000156,false,Rx,0,6,00,16,00,01,07,1C,00,00,
486000,000001C0,false,Rx,0,7,0A,00,41,00,00,00,2A,00,
487000,000001A6,false,Rx,0,8,02,00,00,4C,60,80,00,25,
489000,0000018E,false,Rx,0,3,00,08,27,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
492000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
492000,00000097,false,Rx,0,8,80,A0,20,01,FF,00,00,05,
492000,0000013F,false,Rx,0,8,00,FE,00,FE,00,14,00,33,
492000,0000017C,false,Rx,0,8,00,00,03,29,00,00,00,33,
0,00000158,false,Rx,0,8,06,75,02,93,06,75,AF,2D,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
496000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,2F,
496000,00000156,false,Rx,0,6,00,16,00,01,07,2B,00,00,
496000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,12,
496000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
496000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
497000,000001D0,false,Rx,0,8,0D,10,1A,24,33,E0,68,54,
497000,000001E7,false,Rx,0,4,1F,C0,83,1A,00,00,00,00,
497000,0000033D,false,Rx,0,4,01,40,00,2E,00,00,00,00,
498000,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
502000,0000013F,false,Rx,0,8,00,FE,00,FE,00,00,00,0B,
0,00000097,false,Rx,0,8,80,A0,20,01,FF,00,00,14,
0,0000017C,false,Rx,0,8,00,00,03,29,00,00,00,06,
503000,000001DC,false,Rx,0,4,02,03,29,2C,00,00,00,00,
503000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,06,73,02,92,06,73,AF,31,
0,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
506000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,3E,
506000,00000156,false,Rx,0,6,00,16,00,01,07,3A,00,00,
506000,000001C0,false,Rx,0,7,09,00,41,00,00,00,3A,00,
0,000001A6,false,Rx,0,8,02,00,00,4C,4E,80,00,38,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,08,
509000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
512000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
512000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
512000,00000097,false,Rx,0,8,80,A0,20,01,FF,00,00,23,
512000,0000013F,false,Rx,0,8,00,FE,00,FE,00,00,00,1A,
512000,0000017C,false,Rx,0,8,00,00,03,29,00,00,00,15,
514000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
514000,00000158,false,Rx,0,8,06,6F,02,90,06,6F,AF,00,
514000,00000188,false,Rx,0,6,03,03,80,08,00,7A,00,00,
514000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,01,
516000,00000156,false,Rx,0,6,00,16,00,01,07,0D,00,00,
516000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,21,
516000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
516000,000001B0,false,Rx,0,7,80,50,7F,FF,00,00,29,00,
517000,000001D0,false,Rx,0,8,0D,04,19,F0,33,F0,67,68,
517000,000001E7,false,Rx,0,4,1F,C0,83,29,00,00,00,00,
517000,0000030C,false,Rx,0,8,07,0C,C6,FF,00,70,81,06,
519000,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
519000,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
522000,0000013F,false,Rx,0,8,00,FD,00,FD,FF,EC,00,23,
523000,00000097,false,Rx,0,8,80,A0,20,02,00,00,00,3F,
523000,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,26,
523000,000001DC,false,Rx,0,4,02,03,27,3D,00,00,00,00,
0,00000158,false,Rx,0,8,06,67,02,8F,06,67,AF,11,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
525000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,10,
526000,00000188,false,Rx,0,6,03,03,80,08,00,4D,00,00,
526000,00000156,false,Rx,0,6,00,16,00,00,07,1D,00,00,
526000,000001C0,false,Rx,0,7,09,00,41,00,00,00,0D,00,
527000,000001A6,false,Rx,0,8,02,00,00,56,49,80,00,05,
529000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
532000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
532000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
532000,0000013F,false,Rx,0,8,00,FD,00,FD,00,00,00,3A,
532000,00000097,false,Rx,0,8,80,A0,20,01,FE,00,00,06,
532000,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,35,
0,00000158,false,Rx,0,8,06,62,02,8C,06,62,AF,2D,
0,00000188,false,Rx,0,6,03,03,80,08,00,5C,00,00,
535000,0000015A,false,Rx,0,8,00,00,FD,1A,00,00,00,2F,
535000,00000156,false,Rx,0,6,00,16,00,00,07,2C,00,00,
535000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,30,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
536000,000001B0,false,Rx,0,7,80,50,7F,FF,00,00,38,00,
536000,000001D0,false,Rx,0,8,0C,FE,19,88,34,00,67,B8,
536000,000001E7,false,Rx,0,4,1F,C0,84,37,00,00,00,00,
539000,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
542000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
542000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
542000,00000097,false,Rx,0,8,80,A0,20,01,FC,00,00,17,
542000,0000013F,false,Rx,0,8,00,FD,00,FD,00,00,00,0D,
542000,0000017C,false,Rx,0,8,00,00,03,27,00,00,00,08,
542000,000001DC,false,Rx,0,4,02,03,27,00,00,00,00,00,
545000,00000158,false,Rx,0,8,06,5D,02,89,06,5D,AF,3B,
545000,00000188,false,Rx,0,6,03,03,80,08,00,6B,00,00,
546000,0000015A,false,Rx,0,8,00,00,FD,5D,00,00,00,37,
546000,00000156,false,Rx,0,6,00,16,00,00,07,3B,00,00,
546000,000001C0,false,Rx,0,7,09,00,41,00,00,00,1C,00,
547000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
547000,000001A6,false,Rx,0,8,02,00,00,56,49,80,00,14,
547000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,17,
